"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
648,8661504.27137895,7677878.08609151,10870000,10008000,96.227797779778,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
649,8661504.27137895,7620645.96121072,10870000,9923000,96.25,45.4660593753846,0.525924185463659,0.474075814536341,0,1,"A"
650,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
651,8809733.10189925,7456438.71494821,11080000,9718000,95.42523661815,56.9711169804891,0.527120070417768,0.472879929582232,7,6,"A"
652,8856297.94351159,7639366.47651259,11070000,9978000,94.1595880060447,47.8076571715278,0.526558237084553,0.473441762915447,5,2,"A"
653,8609747.27616178,7720036.62329503,10800000,10068000,96.25,44.8921383469181,0.522853517096938,0.477146482903062,0,3,"A"
654,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
655,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
656,8703090.0164671,7598493.32820235,10930000,9873000,93.7989548954895,47.1414496416839,0.522834429824561,0.477165570175439,3,5,"A"
657,8563673.33931727,7361378.42023251,10785000,9553000,95.8591028394178,51.0842871072487,0.525813230994152,0.474186769005848,5,7,"A"
658,8661526.27849157,7411764.18808758,10855000,9693000,96.2266165592937,76.083683602662,0.526108371647023,0.473891628352977,2,3,"A"
659,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
660,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
661,8661504.27137895,7605150.11618612,10870000,9918000,96.25,45.5234514782312,0.526067773600668,0.473932226399332,0,5,"A"
662,8606504.48752044,7457668.69275807,10790000,9803000,96.1422642264226,89.3596271998334,0.522219611528822,0.477780388471178,1,3,"A"
663,8708862.39925308,7699983.32071026,10915000,10083000,95.5863159150561,53.8377898005358,0.527187475435489,0.472812524564511,1,2,"A"
664,8715406.93134587,7635709.42221745,10945000,9948000,96.1593096317506,47.7158298069732,0.528329722350186,0.471670277649814,2,0,"A"
665,8580305.49008734,7546087.33910802,10790000,9763000,96.25,38.574958834666,0.523572735743788,0.476427264256212,0,7,"A"
666,8515641.15353324,7785454.69765412,10700000,10133000,96.25,38.4132237696146,0.520449467715093,0.479550532284907,0,7,"A"
667,8632904.19169148,7584842.74957583,10795000,9898000,96.25,47.0082999630797,0.528308728262121,0.471691271737879,5,3,"A"
668,8871893.46891321,7638789.95821162,11105000,9948000,91.9460092192033,46.7860777408575,0.528282654845155,0.471717345154845,5,0,"A"
669,8712437.82701634,7640743.1743429,10925000,9973000,96.25,47.8191355920972,0.528627622377622,0.471372377622378,3,2,"A"
670,8585631.22942978,7677878.08609151,10695000,10008000,94.007874015748,45.6497141044939,0.525924185463659,0.474075814536341,5,2,"A"
671,8590939.48057728,7703015.5539805,10790000,10013000,96.25,40.9091264093607,0.523122144113098,0.476877855886902,0,3,"A"
672,8445042.12549461,7531566.52429181,10530000,9878000,95.4795991410165,77.4832367725995,0.522445954663182,0.477554045336818,4,5,"A"
673,8697731.41960037,7655879.37761648,10910000,9988000,96.25,45.0872714965967,0.528610774190544,0.471389225809456,2,2,"A"
674,8713071.34991843,7710726.8159641,10910000,10058000,96.25,44.4789152064222,0.522949847168597,0.477050152831403,2,2,"A"
675,8661504.27137895,7749006.27722363,10870000,10088000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
676,8721296.73781864,7608915.1398837,10940000,9928000,93.5128152579037,50.8953523046775,0.527696978581025,0.472303021418975,3,0,"A"
677,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
678,8690265.54702147,7792048.79142639,10915000,10183000,96.1709417004693,46.315462497515,0.527701177244241,0.472298822755759,4,6,"A"
679,8542976.21287003,7619989.750229,10685000,9943000,96.25,48.6939545407212,0.528806682078746,0.471193317921254,8,4,"A"
680,8661504.27137895,7747064.43957127,10870000,10108000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,4,"A"
681,8751147.95655713,7604779.94967742,10990000,9908000,96.25,49.6122944534378,0.531023694983399,0.468976305016601,5,2,"A"
682,8690586.82091705,7710328.84303565,10910000,10028000,96.25,37.3935122223385,0.526961936090226,0.473038063909774,0,2,"A"
683,8349386.93939778,7757045.04069136,10430000,10118000,95.3728823669769,56.959834994746,0.520515131797031,0.479484868202969,4,5,"A"
684,8684436.73321883,7715851.27493568,10905000,10028000,96.25,40.3581622220329,0.528886651233298,0.471113348766702,3,2,"A"
685,8709814.3237419,7529313.46834145,10935000,9808000,96.25,47.6618812302973,0.528425776575448,0.471574223424552,2,5,"A"
686,8635049.30930112,7585597.7331753,10835000,9903000,96.25,50.9805221853019,0.519283993379388,0.480716006620612,2,8,"A"
687,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
688,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
689,8684176.47470911,7724295.17865452,10880000,10073000,96.25,43.9738647013717,0.522855707888603,0.477144292111397,6,3,"A"
690,8722490.23450975,7611226.4001274,10940000,9933000,96.1718961266205,50.8953523046775,0.528062193149729,0.471937806850271,3,1,"A"
691,8661504.27137895,7561079.55681747,10870000,9823000,96.25,47.1414496416839,0.525924185463659,0.474075814536341,0,5,"A"
692,8574545.91730099,7760829.85633207,10735000,10148000,96.25,44.8117894029328,0.520034805803928,0.479965194196072,0,4,"A"
693,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
694,8714699.43566092,7636549.48404863,10945000,9948000,96.1434025292293,47.5321750778639,0.528331436153293,0.471668563846706,1,1,"A"
695,8661504.27137895,7664185.02051021,10870000,9988000,96.1289128912891,42.9293284295627,0.525924185463659,0.474075814536341,1,3,"A"
696,8635338.74334236,7696044.05568641,10830000,10038000,96.25,45.6497141044939,0.523783002706438,0.476216997293562,0,1,"A"
697,8705772.47282729,7678515.1414878,10935000,10013000,96.1115883241868,40.9739286318154,0.522857898680267,0.477142101319733,2,4,"A"
698,8539569.12791537,7576813.64926663,10720000,9908000,96.25,54.5255743943654,0.519498467802895,0.480501532197105,0,6,"A"
699,8708862.39925308,7631099.85917997,10915000,9968000,95.5863159150561,54.5150166141263,0.527187475435489,0.472812524564511,3,1,"A"
700,8685954.83956101,7641109.39894078,10915000,9948000,96.25,44.7658757206555,0.529259069337383,0.470740930662617,4,1,"A"
701,8661504.27137895,7677878.08609151,10870000,10008000,96.1289128912891,45.6497141044939,0.525924185463659,0.474075814536341,1,1,"A"
702,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
703,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
704,8607325.15566931,7718886.16116566,10790000,10073000,96.25,44.9150951880568,0.522943496833299,0.477056503166701,0,2,"A"
705,8688622.12703949,7497070.38372422,10905000,9803000,96.25,48.9366746187271,0.528053557261132,0.471946442738868,1,3,"A"
706,8616339.21034261,7722333.20554909,10820000,10058000,96.25,45.6497141044939,0.522980143559913,0.477019856440087,0,4,"A"
707,8661504.27137895,7674897.51747648,10870000,10003000,96.1489148914891,44.8691815057794,0.525924185463659,0.474075814536341,2,3,"A"
708,8661504.27137895,7736260.07665806,10870000,10098000,96.25,42.2335036687207,0.525924185463659,0.474075814536341,0,2,"A"
709,8736823.17412628,7682091.96187097,10975000,10008000,96.25,44.6281346738235,0.531338987959054,0.468661012040946,5,2,"A"
710,8634990.74181947,7696331.07800601,10830000,10038000,96.25,45.6497141044939,0.523781288903331,0.476218711096669,0,1,"A"
711,8661504.27137895,7727474.80755984,10870000,10088000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,2,"A"
712,8751416.44513437,7574223.16076571,10965000,9878000,96.25,51.2897508354397,0.533491748541091,0.466508251458909,9,0,"A"
713,8709858.32032575,7641364.06355075,10940000,9953000,96.2186630080331,47.3436994121155,0.528334863759508,0.471665136240492,1,0,"A"
714,8690908.7712689,7323246.9953565,10920000,9653000,96.25,89.3596271998334,0.522219611528822,0.477780388471178,2,6,"A"
715,8571219.79624903,7597353.23160641,10705000,9903000,96.1185323256735,47.4862613955866,0.531059256111082,0.468940743888918,8,2,"A"
716,8367531.95097067,7646543.64685997,10575000,9963000,96.1489148914891,45.7530198896178,0.528328008547079,0.471671991452921,5,1,"A"
717,8277261.70186535,7691443.47318254,10440000,10028000,96.25,45.0872714965967,0.52295196394703,0.47704803605297,4,2,"A"
718,8683906.87503394,7652913.99287312,10870000,10013000,95.1866300803309,86.293033427054,0.524777420747816,0.475222579252185,2,0,"A"
719,8478877.98843336,7643874.59756242,10620000,9958000,96.1489148914891,47.6607333882404,0.528333149956401,0.471666850043599,6,0,"A"
720,8685762.03071687,7659800.64072703,10880000,10013000,96.25,53.6904068804256,0.524653359891847,0.475346640108153,2,2,"A"
721,8883186.80555111,7677878.08609151,11130000,10008000,94.007874015748,45.6497141044939,0.525924185463659,0.474075814536341,4,0,"A"
722,8661504.27137895,7615030.47948602,10870000,9938000,96.25,42.6937249723098,0.526270102339181,0.473729897660819,0,1,"A"
723,8648741.71822818,7736552.12010898,10860000,10063000,96.25,40.1974643340623,0.523525037608097,0.476474962391903,2,2,"A"
724,8629655.94227027,7709240.57963403,10835000,10043000,96.227797779778,45.6497141044939,0.523748726644291,0.476251273355709,3,1,"A"
725,8616988.36759723,7709502.07330715,10765000,10113000,89.2975319784632,90.5868738935749,0.520508189886708,0.479491810113292,4,4,"A"
726,8746581.69628553,7274204.86847337,10970000,9393000,96.2196174341844,65.5671262768264,0.529623720577668,0.470376279422332,6,6,"A"
727,8742393.73745482,7623253.92651484,10970000,9943000,96.25,50.3329096967804,0.527909801964078,0.472090198035922,5,3,"A"
728,8685050.79322694,7652885.35384251,10905000,9968000,96.25,45.6497141044939,0.528338291365723,0.471661708634277,1,0,"A"
729,8561252.14359702,7768778.13656192,10740000,10133000,96.25,43.4343789346132,0.519926436867226,0.480073563132774,0,6,"A"
730,8654364.41642902,7542115.10213596,10860000,9833000,96.25,49.568446886863,0.525356359649123,0.474643640350877,0,3,"A"
731,8729748.25908009,7618288.82863918,10940000,9953000,96.25,53.6904068804256,0.527611954647316,0.472388045352684,4,0,"A"
732,8661504.27137895,7737740.12030732,10870000,10088000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,3,"A"
733,8605082.70371377,7718414.92292613,10820000,10033000,96.25,41.4600905966885,0.524880551452544,0.475119448547456,4,5,"A"
734,8661504.27137895,7677878.08609151,10870000,10008000,96.0467296729673,45.6497141044939,0.525924185463659,0.474075814536341,2,1,"A"
735,8649404.17671195,7685499.20777854,10865000,10008000,96.25,44.3811190631715,0.525277145991653,0.474722854008347,1,3,"A"
736,8753171.24387787,7447406.23405307,10990000,9753000,96.25,51.7976153285432,0.525125313283208,0.474874686716792,2,4,"A"
737,8365471.57808899,7652297.88969676,10570000,9973000,96.25,45.6497141044939,0.52832115333465,0.47167884666535,4,0,"A"
738,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
739,8565721.81953299,7803884.883892,10735000,10163000,96.25,34.8440161584047,0.521361925408446,0.478638074591554,0,5,"A"
740,8533156.54779487,7767868.89830982,10710000,10118000,96.25,39.4118463591463,0.520150716388381,0.479849283611619,0,4,"A"
741,8458228.03816337,7653997.94124919,10615000,9978000,96.25,45.7530198896178,0.527293245191185,0.472706754808815,4,1,"A"
742,8613826.73768019,7722180.0674211,10815000,10058000,96.25,43.9853431219411,0.52301791775476,0.47698208224524,0,3,"A"
743,8348660.25136461,7677878.08609151,10540000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
744,8334384.2381359,7696908.39060235,10430000,10028000,96.25,43.2736810466426,0.525506195351142,0.474493804648858,10,2,"A"
745,8654240.36050563,7504397.97611846,10860000,9753000,96.25,52.36596754802,0.523891200909153,0.476108799090847,3,6,"A"
746,8744328.95594572,7704079.2580216,1.1e+07,10038000,96.0573451045892,43.0211557941174,0.525606139504166,0.474393860495834,4,3,"A"
747,8180022.7587777,7636627.0086185,10270000,9958000,96.25,47.9683550594984,0.528511419136419,0.471488580863581,10,0,"A"
748,8661504.27137895,7737740.12030732,10870000,10088000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,1,2,"A"
749,8851299.34516815,7635378.40428519,11095000,9948000,96.242523661815,46.7057287968722,0.528678832132779,0.471321167867221,5,0,"A"
750,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,2,"A"
751,8749057.30752746,7677878.08609151,11005000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
752,8602271.57534746,7512087.80394935,10800000,9753000,96.25,53.4717985856693,0.522734685460837,0.477265314539163,0,5,"A"
753,8661504.27137895,7489753.6334745,10870000,9723000,96.25,52.5895671807106,0.52577407059315,0.47422592940685,1,3,"A"
754,8709224.2516752,7387310.48746187,10930000,9578000,96.25,43.3120189713442,0.52874179395561,0.47125820604439,5,7,"A"
755,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
756,8510335.63686784,7780478.37912803,10695000,10123000,96.25,38.7173172832569,0.520448864507253,0.479551135492747,1,5,"A"
757,8651372.58197315,7434246.77159835,10860000,9703000,96.25,70.3077163386442,0.526475235809117,0.473524764190883,2,5,"A"
758,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
759,8724005.94973944,7556531.62489356,10970000,9808000,96.1948023542512,41.7279614325069,0.524783263890031,0.475216736109969,4,4,"A"
760,8647227.86067766,7391425.9719993,10850000,9723000,96.25,92.5452983442674,0.524777420747816,0.475222579252185,4,3,"A"
761,8661504.27137895,7772897.32876422,10870000,10113000,96.25,40.8287774653754,0.526067773600668,0.473932226399332,0,2,"A"
762,8626131.28838671,7697004.62990625,10840000,10013000,96.25,43.1359399998107,0.525438987030603,0.474561012969397,1,4,"A"
763,8621491.43529695,7591305.76634912,10810000,9898000,96.25,45.6497141044939,0.522941380054867,0.477058619945133,2,5,"A"
764,8418724.61280167,7724921.02150362,10510000,10088000,96.25,45.167620440582,0.522829418388629,0.477170581611371,3,4,"A"
765,8766241.81125854,7677878.08609151,11015000,10008000,96.1115883241868,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
766,8630223.39105213,7709382.76523735,10820000,10063000,96.25,45.6497141044939,0.522930796162704,0.477069203837296,0,4,"A"
767,8626407.3325022,7715977.15235162,10815000,10073000,96.25,45.236490963998,0.523786430312652,0.476213569687347,0,1,"A"
768,8608955.33525597,7674994.56196589,10790000,10028000,95.5863159150561,52.2308109208297,0.52301365078451,0.476986349215489,1,2,"A"
769,8848508.38804017,7612545.25401709,11120000,9933000,95.7276351650913,49.552377098066,0.528197633871976,0.471802366128024,7,0,"A"
770,8682185.51053926,7525324.06540453,10880000,9838000,96.25,72.2070896405479,0.526010012723274,0.473989987276726,1,6,"A"
771,8714045.20499529,7639876.77148991,10940000,9958000,96.25,49.6122944534378,0.528357333456018,0.471642666543982,3,0,"A"
772,8570145.22635377,7683301.81957819,10745000,10013000,96.25,43.3999436729052,0.520772373472603,0.479227626527397,0,4,"A"
773,8709858.32032575,7641364.06355075,10940000,9953000,96.2186630080331,47.3436994121155,0.528334863759508,0.471665136240492,1,0,"A"
774,8704202.79895123,7635314.54889046,10925000,9953000,95.4721228028315,53.6612516921795,0.527152784205538,0.472847215794462,4,3,"A"
775,8661504.27137895,7738074.9054681,10870000,10083000,96.25,40.3540939210716,0.525924185463659,0.474075814536341,0,3,"A"
776,8820777.13409027,7621967.3092879,11075000,9943000,96.2186630080331,49.9196865562845,0.528102659167626,0.471897340832374,6,0,"A"
777,8731567.13306721,7715291.85747639,10990000,10058000,96.25,45.6497141044939,0.522966781396058,0.477033218603942,2,2,"A"
778,8509168.48328813,7608858.94110372,10715000,9908000,96.25,46.7860777408575,0.531341104737486,0.468658895262514,8,0,"A"
779,8692437.58897467,7521287.73624812,10905000,9853000,96.2266165592937,58.52557676105,0.527005269601794,0.472994730398206,2,5,"A"
780,8661504.27137895,7677878.08609151,10870000,10008000,96.227797779778,45.6497141044939,0.525924185463659,0.474075814536341,1,0,"A"
781,8728692.5702236,7559743.07313001,10960000,9858000,96.25,38.7573789846517,0.529359255510571,0.470640744489429,5,3,"A"
782,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
783,8717873.40154712,7630310.85809133,10950000,9938000,96.2107094567724,47.6928729658345,0.528580477799228,0.471419522200772,3,0,"A"
784,8622016.62104638,7702290.72709777,10810000,10048000,96.1289128912891,45.6497141044939,0.522939263276434,0.477060736723566,1,2,"A"
785,8594131.85471061,7715274.20699472,10810000,10028000,96.25,40.3581622220329,0.526168100078462,0.473831899921538,2,2,"A"
786,8655805.89193748,7477112.93932966,10830000,9823000,93.1676297379824,87.9152868895137,0.522197781324856,0.477802218675144,2,4,"A"
787,8661504.27137895,7641909.23850258,10870000,9953000,94.7445744574457,44.8347462440715,0.525924185463659,0.474075814536341,1,1,"A"
788,8715252.96807613,7711093.04115367,10930000,10038000,92.3771659774673,43.2892916986169,0.528721817290896,0.471278182709104,4,2,"A"
789,8540956.51811901,7759660.67003322,10730000,10103000,96.25,40.1974643340623,0.521392209641024,0.478607790358976,0,3,"A"
790,8712557.14920464,7576674.77725602,10950000,9833000,96.25,46.4226709456325,0.528656924216135,0.471343075783865,3,3,"A"
791,8630441.06101808,7487381.21722817,10810000,9838000,96.25,83.8609194096542,0.522434457878537,0.477565542121463,3,5,"A"
792,8622961.22037949,7714709.91458618,10820000,10058000,96.25,45.6497141044939,0.522964664617625,0.477035335382375,0,2,"A"
793,8613195.55584426,7710063.87276429,10800000,10058000,96.25,44.6281346738235,0.523776147494009,0.476223852505991,1,1,"A"
794,8731989.51366641,7677878.08609151,10960000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,2,0,"A"
795,8661504.27137895,7683652.06140983,10870000,10013000,96.25,45.0298793937501,0.526067773600668,0.473932226399332,0,2,"A"
796,8479280.18414462,7677878.08609151,10705000,10008000,95.9062276306371,45.6497141044939,0.525924185463659,0.474075814536341,5,0,"A"
797,8687984.39885717,7359802.96377642,10905000,9528000,96.25,49.6850676398474,0.528158004103728,0.471841995896272,4,10,"A"
798,8658315.49137686,7684614.6588091,10850000,10038000,96.25,45.236490963998,0.526169687758784,0.473830312241216,2,1,"A"
799,8668016.21700761,7679289.66636065,10845000,10058000,93.1676297379824,87.9152868895137,0.521965047704721,0.478034952295279,4,3,"A"
800,8692315.30636201,7215757.39984839,10900000,9488000,96.1709417004693,87.8320127232967,0.527360780918379,0.472639219081621,2,6,"A"
801,8401136.38533228,7677878.08609151,10560000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,3,0,"A"
802,8661504.27137895,7620645.96121072,10870000,9923000,96.25,45.4660593753846,0.525924185463659,0.474075814536341,0,1,"A"
803,8458391.16596793,7630940.15417856,10605000,9988000,95.42523661815,84.368712902218,0.524871510068878,0.475128489931122,6,1,"A"
804,8675949.48547426,7623189.9512203,10890000,9948000,96.25,37.2527199497855,0.526602965747703,0.473397034252297,0,5,"A"
805,8673933.96604018,7680068.91622042,10890000,10008000,96.25,45.0872714965967,0.526833637853375,0.473166362146625,1,2,"A"
806,8604430.29712203,7621159.48278392,10805000,9918000,96.25,42.171752671987,0.523018739301634,0.476981260698366,2,6,"A"
807,8760085.79803185,7583966.92263599,10990000,9893000,96.2196174341844,50.5395212670283,0.530667577850966,0.469332422149034,5,0,"A"
808,8684555.13153628,7636787.91988843,10875000,9983000,96.25,45.7415414690485,0.524309304403355,0.475690695596645,2,3,"A"
809,8610114.69534946,7530536.78750196,10790000,9798000,96.25,53.3799712211146,0.522572928308948,0.477427071691052,0,5,"A"
810,8661504.27137895,7562098.62090656,10870000,9808000,96.25,45.9809813221247,0.525924185463659,0.474075814536341,2,3,"A"
811,8755719.69630362,7622023.09608213,11005000,9923000,96.25,49.1745074929236,0.531074188968926,0.468925811031074,5,2,"A"
812,8657203.11550289,7679180.13462577,10865000,10008000,96.25,45.064314655458,0.525651064230486,0.474348935769514,2,3,"A"
813,8756437.51156043,7554085.53555254,1.1e+07,9828000,96.2196174341844,48.4538922495811,0.531180514527554,0.468819485472446,5,1,"A"
814,8661504.27137895,7740072.56772888,10870000,10068000,96.25,40.3581622220329,0.526465904344194,0.473534095655806,0,2,"A"
815,8823470.7940843,7509957.67443489,11050000,9823000,96.25,58.0751635379095,0.532857406233229,0.467142593766771,8,2,"A"
816,8682625.64341558,7661251.02293232,10895000,9988000,96.25,43.4678959226757,0.528057079145818,0.471942920854182,3,3,"A"
817,8712106.3221955,7634172.72324952,10910000,9983000,96.25,53.8740616095349,0.526121874929441,0.473878125070559,2,3,"A"
818,8681151.45461362,7656967.38231392,10910000,9963000,96.25,43.759677373548,0.528149716678978,0.471850283321022,5,2,"A"
819,8766502.05594267,7641423.15453563,10960000,9998000,95.1866300803309,83.0670363428095,0.524777420747816,0.475222579252185,4,1,"A"
820,8588005.53664381,7813038.55668397,10760000,10208000,96.25,40.5232190038906,0.521640106146109,0.478359893853891,0,4,"A"
821,8509629.03989338,7759428.06993322,10610000,10113000,95.4192913385827,42.0914037280017,0.520695867448322,0.479304132551678,7,4,"A"
822,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
823,8751714.29043289,7665451.75538812,10995000,10003000,96.0623802537734,48.232358732593,0.525221402996896,0.474778597003104,5,3,"A"
824,8390704.17958007,7721705.85171464,10545000,10068000,96.25,44.2837820567436,0.522962547839193,0.477037452160807,5,3,"A"
825,8679063.91845286,7542087.72765893,10875000,9863000,96.25,70.8613856465309,0.526326442198153,0.473673557801847,5,5,"A"
826,8492186.02528207,7548450.00580468,10620000,9823000,96.1434025292293,47.410503819829,0.52622253002126,0.47377746997874,4,4,"A"
827,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
828,8706131.2242697,7645465.58842636,10940000,9953000,96.25,45.9809813221247,0.528345146578152,0.471654853421848,5,2,"A"
829,8715531.92327298,7638504.43195636,10910000,9993000,93.2870713295225,84.91104342393,0.526975158380815,0.473024841619185,4,0,"A"
830,8607648.77779102,7684790.94720372,10795000,10018000,96.25,45.339796749122,0.523771006084687,0.476228993915313,0,1,"A"
831,8606133.40349038,7777734.6309229,10820000,10143000,96.25,37.5952046834712,0.519895890989641,0.480104109010359,4,7,"A"
832,8508290.0672521,7606400.97140755,10630000,9923000,96.25,39.0025252525253,0.526602965747703,0.473397034252297,3,1,"A"
833,8708796.00986239,7616663.75468565,10905000,9953000,95.3728823669769,79.3576675849403,0.527746247715584,0.472253752284416,4,1,"A"
834,8895284.99215166,7567122.73072516,11140000,9878000,96.242523661815,54.7808568345119,0.530377007576843,0.469622992423157,7,4,"A"
835,8808381.53911978,7610139.03644799,11080000,9913000,95.6180037295068,43.7328178694158,0.528338291365723,0.471661708634277,4,1,"A"
836,8770319.67209363,7579723.01404878,11015000,9873000,96.2266165592937,49.7706966572946,0.532837660829768,0.467162339170232,4,0,"A"
837,8740649.96118481,7588099.37445739,10960000,9903000,95.5559333492404,56.2211595808128,0.529551326814111,0.470448673185889,7,3,"A"
838,8811629.80347162,7637733.00870901,11060000,9948000,96.25,47.2681714047693,0.528578361020795,0.471421638979205,4,0,"A"
839,8604714.76104047,7745774.77865979,10810000,10088000,96.25,43.2736810466426,0.525659382156093,0.474340617843907,2,5,"A"
840,8815799.71629741,7720759.67997968,11080000,10053000,96.1115883241868,47.4738647013717,0.528524426961927,0.471475573038073,7,2,"A"
841,8626641.99887644,7674112.69734548,10835000,9998000,96.25,45.2743697518768,0.525678433161986,0.474321566838014,2,3,"A"
842,8730750.86418734,7617110.88780633,10940000,9953000,96.25,53.8740616095349,0.527612748439229,0.472387251560771,2,1,"A"
843,8691576.71409627,7741333.25540792,10900000,10093000,96.25,45.2938830668446,0.523081528426923,0.476918471573077,2,4,"A"
844,8727869.09925958,7739180.74687293,10945000,10093000,96.0971128608924,45.6497141044939,0.520705673278409,0.479294326721591,2,4,"A"
845,8458106.91600628,7677878.08609151,10635000,10008000,96.1289128912891,45.6497141044939,0.525924185463659,0.474075814536341,6,0,"A"
846,8675949.48547426,7606400.97140755,10890000,9923000,96.25,39.0025252525253,0.526602965747703,0.473397034252297,2,1,"A"
847,8758544.83848954,7685841.65916301,10995000,10008000,96.25,47.6618812302973,0.525482528463614,0.474517471536386,4,2,"A"
848,8669975.4197025,7631475.65101735,10855000,9983000,95.42523661815,53.8455430594606,0.525428619979934,0.474571380020066,5,1,"A"
849,8712557.14920464,7642572.70428823,10950000,9948000,96.25,46.4226709456325,0.528656924216135,0.471343075783865,3,1,"A"
850,8334760.21176399,7677878.08609151,10530000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,5,2,"A"
851,8423811.55684926,7709240.57963403,10560000,10043000,96.25,45.6497141044939,0.523748726644291,0.476251273355709,3,1,"A"
852,8713798.49819574,7643678.22418984,10940000,9963000,94.7445744574457,47.5241401834654,0.528161412603354,0.471838587396646,2,0,"A"
853,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
854,8693412.4302536,7504773.49672546,10905000,9773000,96.227797779778,47.6618812302973,0.52814427457228,0.47185572542772,2,3,"A"
855,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,0,"A"
856,8382359.26574407,7732496.00265991,10505000,10133000,95.1866300803309,86.1943403103197,0.518795282775546,0.481204717224454,5,5,"A"
857,8739043.05610854,7599745.78975117,10975000,9898000,96.2196174341844,47.4862613955866,0.531347751125712,0.468652248874288,5,0,"A"
858,8661504.27137895,7677878.08609151,10870000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,0,3,"A"
859,8625183.7745383,7652606.02436338,10830000,9968000,96.2186630080331,45.9137177775884,0.523355233397935,0.476644766602065,2,4,"A"
860,8714045.20499529,7639876.77148991,10940000,9958000,96.25,49.6122944534378,0.528357333456018,0.471642666543982,3,0,"A"
861,8705565.8768284,7686591.064713,10920000,10043000,96.2266165592937,57.505142805752,0.526488075699763,0.473511924300237,3,5,"A"
862,8749108.6865786,7861370.84486187,10955000,10273000,94.3237195766821,76.7031917109237,0.524556579153025,0.475443420846975,4,4,"A"
863,8568593.10421327,7722204.7185886,10745000,10068000,96.25,45.339796749122,0.520813602017085,0.479186397982915,0,3,"A"
864,8667014.75072512,7671600.26154577,10870000,10008000,96.25,45.6497141044939,0.526145051839116,0.473854948160884,3,1,"A"
865,8439990.19396316,7677878.08609151,10620000,10008000,96.25,45.6497141044939,0.525924185463659,0.474075814536341,6,0,"A"
866,8609455.41185349,7723905.22750197,10800000,10073000,96.25,44.3756094212983,0.522958314282327,0.477041685717673,0,4,"A"
