"simulation","final_npv_A","final_npv_B","total_profit_A","total_profit_B","avg_satisfaction_A","avg_satisfaction_B","avg_market_share_A","avg_market_share_B","n_shocks_A","n_shocks_B","winner"
199,10207591.8958478,9313520.97533888,12762000,12126000,96.25,48.2004487234103,0.525813230994152,0.474186769005848,7,4,"A"
200,10558302.2230112,9290558.02146976,13200000,12138000,96.25,55.2817159410412,0.524450653739869,0.475549346260131,10,6,"A"
201,10840694.7449289,9533735.27382004,13614000,12426000,96.0971128608924,43.6180336637225,0.523016274661012,0.476983725338989,2,3,"A"
202,10762289.9582415,9452120.51397292,13512000,12324000,96.25,42.6538463358988,0.526067773600668,0.473932226399332,0,2,"A"
203,10907653.9054615,9574933.85172333,13668000,12486000,95.3870881182606,44.4330015241449,0.526067773600668,0.473932226399332,5,2,"A"
204,10635577.8806378,9484324.06617476,13392000,12336000,96.25,29.4746902249453,0.522788228089715,0.477211771910285,2,5,"A"
205,10668278.9838944,9584591.09446734,13416000,12468000,96.25,36.7458015613408,0.523571914196914,0.476428085803086,0,3,"A"
206,10793949.3356739,9474921.57180606,13560000,12342000,96.25,44.4330015241449,0.528712159057554,0.471287840942446,2,0,"A"
207,10700771.1257988,9561522.19379867,13422000,12480000,96.25,43.2622026260733,0.52298259123917,0.47701740876083,0,3,"A"
208,10902282.6707078,9504216.74101357,13716000,12390000,96.0573451045892,44.4330015241449,0.526067773600668,0.473932226399332,2,2,"A"
209,10892326.577025,9482405.05084916,13668000,12354000,96.25,45.9596314598658,0.526564687337714,0.473435312662286,6,1,"A"
210,10762289.9582415,9504216.74101357,13512000,12390000,96.008900890089,44.4330015241449,0.526067773600668,0.473932226399332,1,0,"A"
211,10762289.9582415,9518821.9652744,13512000,12408000,96.25,43.6180336637225,0.526067773600668,0.473932226399332,0,2,"A"
212,10840229.6105236,9423054.19039539,13590000,12318000,95.42523661815,53.1109241430235,0.527707206901286,0.472292793098714,3,0,"A"
213,10700731.3486524,9654572.02921519,13434000,12594000,96.25,38.9611367312214,0.523006689947479,0.476993310052521,2,5,"A"
214,10762289.9582415,9504216.74101357,13512000,12390000,96.25,44.4330015241449,0.526067773600668,0.473932226399332,0,0,"A"
